Time (ps),fter lsq fit to Backbone
1137.7800293,0.5109932
1138.7800293,0.5489014
1139.7800293,0.4985692
1140.7800293,0.5008673
1141.7800293,0.4949962
1142.7800293,0.4999658
1143.7800293,0.4824038
1144.7800293,0.4932555
1145.8100586,0.5125319
1146.8100586,0.5169902
1147.8100586,0.5048243
1148.8100586,0.5088938
1149.8100586,0.4819759
1150.8100586,0.4766276
1152.0500488,0.4623886
1153.0500488,0.5149879
1154.0500488,0.4950344
1155.0500488,0.5284165
1156.0500488,0.5249727
1157.0500488,0.5157610
1158.0500488,0.5200283
1159.2900391,0.4939353
1160.2900391,0.5107427
1161.2900391,0.4999342
1162.2900391,0.4705995
1163.2900391,0.5278853
1164.2900391,0.4987352
1165.2900391,0.5124822
1166.2900391,0.5074579
1167.2200928,0.5214478
1168.2200928,0.5022165
1169.2200928,0.4984805
1170.2200928,0.4942820
1171.2200928,0.5385069
1172.2200928,0.5134972
1173.2200928,0.4902607
1174.2200928,0.4985900
1175.1500244,0.5045456
1176.1500244,0.5074682
1177.1500244,0.4944398
1178.1500244,0.4833409
1179.1500244,0.4827168
1180.1500244,0.4655750
1181.1500244,0.4718019
1181.9400635,0.4736587
1182.9400635,0.4923755
1183.9400635,0.4778041
1184.9400635,0.5260746
1185.9400635,0.4825174
1186.9400635,0.5020036
1187.9400635,0.4715409
1188.9400635,0.5156596
1189.8100586,0.4899906
1190.8100586,0.4961543
1191.8100586,0.4887808
1192.8100586,0.4832821
1193.8100586,0.4931052
1194.8100586,0.4795434
1196.3100586,0.4758127
1197.3100586,0.4869282
1198.3100586,0.4777091
1199.3100586,0.5118089
1200.3100586,0.4864665
1201.3100586,0.5017359
1202.3100586,0.4846890
1202.9400635,0.4808149
1203.9400635,0.4663613
1204.9400635,0.4669301
1205.9400635,0.4509296
1206.9400635,0.4707763
1207.9400635,0.4660584
1208.9400635,0.4727163
1209.7100830,0.4665385
1210.7100830,0.4677653
1211.7100830,0.4663776
1212.7100830,0.4857895
1213.7100830,0.4854726
1214.7100830,0.4943202
1215.7100830,0.4920773
1216.4500732,0.4795042
1217.4500732,0.4871139
1218.4500732,0.4578719
1219.4500732,0.4640965
1220.4500732,0.4882811
1221.4500732,0.4972868
1222.4500732,0.4831983
1223.4300537,0.4947946
1224.4300537,0.5151452
1225.4300537,0.5192151
1226.4300537,0.5106425
1227.4300537,0.4906124
1228.4300537,0.4999438
1229.4300537,0.5046745
1230.4300537,0.5010125
1231.5000000,0.5009564
1232.5000000,0.4880626
1233.5000000,0.4743649
1234.5000000,0.4937601
1235.5000000,0.4921171
1236.5000000,0.4688123
1237.5000000,0.4839703
1238.5000000,0.4898719
1239.4100342,0.4630683
1240.4100342,0.4646687
1241.4100342,0.4778256
1242.4100342,0.4715710
1243.4100342,0.4616326
1244.4100342,0.4570302
1245.7500000,0.4424570
1246.7500000,0.4548495
1247.7500000,0.4413473
1248.7500000,0.4535238
1249.7500000,0.4673654
1250.7500000,0.4800542
1251.7500000,0.4721716
1252.7500000,0.4541976
1253.7401123,0.4811577
1254.7401123,0.4659785
1255.7401123,0.4979659
1256.7401123,0.4582179
1257.7401123,0.4857596
1258.7401123,0.4738271
1259.7401123,0.4602574
1260.4100342,0.4690248
1261.4100342,0.4434520
1262.4100342,0.4697825
1263.4100342,0.4490264
1264.4100342,0.4449512
1265.4100342,0.4629110
1266.7100830,0.4696420
1267.7100830,0.4675641
1268.7100830,0.4549594
1269.7100830,0.4587694
1270.7100830,0.4603455
1271.7100830,0.4519348
1272.7100830,0.4941912
1273.7100830,0.4338593
1274.4400635,0.4413570
1275.4400635,0.4545353
1276.4400635,0.4693642
1277.4400635,0.4613717
1278.4400635,0.4570287
1279.4400635,0.5262579
1280.4400635,0.5143738
1280.9600830,0.5327423
1281.9600830,0.4848722
1282.9600830,0.5203123
1283.9600830,0.5170189
1284.9600830,0.5596828
1285.9600830,0.5285800
1286.9600830,0.5418020
1287.9700928,0.5524544
1288.9700928,0.5321031
1289.9700928,0.5214007
1290.9700928,0.4727135
1291.9700928,0.4803327
1292.9700928,0.4800014
1293.9700928,0.4773895
1294.9700928,0.4996978
1295.5300293,0.4996160
1296.5300293,0.5023941
1297.5300293,0.4842580
1298.5300293,0.4752251
1299.5300293,0.4789382
1300.5300293,0.4899255
1301.5300293,0.4814926
1302.6600342,0.5016071
1303.6600342,0.4844997
1304.6600342,0.5150076
1305.6600342,0.5010500
1306.6600342,0.5062090
1307.6600342,0.5605081
1308.6600342,0.5081419
1309.2301025,0.5129659
1310.2301025,0.5039660
1311.2301025,0.5116580
1312.2301025,0.4961167
1313.2301025,0.5121055
1314.2301025,0.5088898
1315.2301025,0.5021093
1316.2301025,0.5149254
1317.2000732,0.5164557
1318.2000732,0.5204992
1319.2000732,0.4876262
1320.2000732,0.5217003
1321.2000732,0.5127707
1322.2000732,0.4959183
1323.2000732,0.5028703
1323.7800293,0.5107089
1324.7800293,0.4946305
1325.7800293,0.4957275
1326.7800293,0.4701383
1327.7800293,0.4794048
1328.7800293,0.4653566
1329.7800293,0.4728766
1330.3601074,0.4789862
1331.3601074,0.4806070
1332.3601074,0.4775688
1333.3601074,0.4869340
1334.3601074,0.4737575
1335.3601074,0.4932905
1336.3601074,0.4894900
1337.2301025,0.4864261
1338.2301025,0.4736698
1339.2301025,0.4657388
1340.2301025,0.4721308
1341.2301025,0.4712113
1342.2301025,0.4461486
1343.2301025,0.4440124
1344.2800293,0.4716545
1345.2800293,0.4515590
1346.2800293,0.4706218
1347.2800293,0.4733871
1348.2800293,0.4654452
1349.2800293,0.4559141
1350.2800293,0.4719820
1351.2800293,0.4458236
1352.3300781,0.4605174
1353.3300781,0.4790727
1354.3300781,0.4637168
1355.3300781,0.4432590
1356.3300781,0.4745670
1357.3300781,0.4678161
1358.3300781,0.4666149
1359.0200195,0.4589783
1360.0200195,0.4564996
1361.0200195,0.4684564
1362.0200195,0.4642520
1363.0200195,0.4598590
1364.0200195,0.4767512
1365.0200195,0.4617470
1366.0200195,0.4915033
1367.0300293,0.5001540
1368.0300293,0.4864128
1369.0300293,0.4938873
1370.0300293,0.4607840
1371.0300293,0.4592735
1372.0300293,0.4931269
1373.0300293,0.4912211
1373.6700439,0.4919986
1374.6700439,0.4874479
1375.6700439,0.4977355
1376.6700439,0.4789039
1378.0200195,0.4931143
1379.0200195,0.4754671
1380.0200195,0.4996476
1381.0200195,0.5159742
1382.0200195,0.4935891
1383.0200195,0.5308070
1384.0200195,0.5438593
1385.1000977,0.5123278
1386.1000977,0.4914231
1387.1000977,0.4895605
1388.1000977,0.5152080
1389.1000977,0.4851980
1390.1000977,0.4935208
1391.1000977,0.5072154
1392.1000977,0.4842693
1392.7200928,0.5011367
1393.7200928,0.4830668
1394.7200928,0.4913434
1395.7200928,0.4532299
1396.7200928,0.4566998
1397.7200928,0.4613238
1398.7200928,0.4802466
1399.4400635,0.4934258
1400.4400635,0.4994053
1401.4400635,0.5217357
1402.4400635,0.5134778
1403.4400635,0.5121767
1404.4400635,0.5313157
1405.4400635,0.5198231
1406.1600342,0.5444644
1407.1600342,0.4887335
1408.1600342,0.5228814
1409.1600342,0.5110000
1410.1600342,0.5162840
1411.1600342,0.4821323
1412.1600342,0.4778633
1412.9901123,0.4962278
1413.9901123,0.4771660
1414.9901123,0.4914798
1415.9901123,0.5170152
1416.9901123,0.4918544
1417.9901123,0.4877676
1418.9901123,0.4926299
1419.7301025,0.5007635
1420.7301025,0.4769595
1421.7301025,0.5055245
1422.7301025,0.4764779
1423.7301025,0.4662025
1424.7301025,0.4815974
1425.7301025,0.4761983
1426.4100342,0.4589524
1427.4100342,0.4674841
1428.4100342,0.4620394
1429.4100342,0.4674090
1430.4100342,0.4778829
1431.4100342,0.4814214
1432.6201172,0.4761567
1433.6201172,0.4673162
1434.6201172,0.4653342
1435.6201172,0.4743152
1436.6201172,0.4640408
1437.6201172,0.4634662
1438.6201172,0.4697033
1439.2301025,0.4771461
1440.2301025,0.5065790
1441.2301025,0.5099558
1442.2301025,0.4977653
1443.2301025,0.4843929
1444.2301025,0.4941407
1445.2301025,0.5017253
1446.1201172,0.5270489
1447.1201172,0.5089452
1448.1201172,0.5227309
1449.1201172,0.5259739
1450.1201172,0.5030589
1451.1201172,0.5234516
1452.0300293,0.4880826
1453.0300293,0.5388048
1454.0300293,0.5259794
1455.0300293,0.4916391
1456.0300293,0.4922384
1457.0300293,0.4938788
1458.0300293,0.4829628
1458.8000488,0.5001150
1459.8000488,0.5053764
1460.8000488,0.5175608
1461.8000488,0.5027623
1462.8000488,0.4978938
1463.8000488,0.4805418
1464.8000488,0.4994051
1465.4600830,0.4901088
1466.4600830,0.5128103
1467.4600830,0.5139783
1468.4600830,0.5010693
1469.4600830,0.5071802
1470.4600830,0.5146028
1471.4600830,0.5200958
1472.9100342,0.5305521
1473.9100342,0.5165350
1474.9100342,0.5240656
1475.9100342,0.5294895
1476.9100342,0.5316427
1477.9100342,0.5256376
1478.9100342,0.5225077
1480.1101074,0.5124689
1481.1101074,0.5246781
1482.1101074,0.5080332
1483.1101074,0.4981963
1484.1101074,0.5022643
1485.1101074,0.4918336
1486.1101074,0.4983096
1486.6900635,0.4723863
1487.6900635,0.5049807
1488.6900635,0.4984666
1489.6900635,0.4674583
1490.6900635,0.4874509
1491.6900635,0.4945993
1492.6900635,0.4830768
1493.6101074,0.5146443
1494.6101074,0.4887294
1495.6101074,0.4942324
1496.6101074,0.4834554
1497.6101074,0.5024869
1498.6101074,0.4919590
1499.7700195,0.4890528
1500.7700195,0.5051883
1501.7700195,0.5161176
1502.7700195,0.4939950
1503.7700195,0.5184705
1504.7700195,0.4713162
1505.7700195,0.4861352
1506.7700195,0.5004771
1507.6101074,0.4995138
1508.6101074,0.4955269
1509.6101074,0.4948795
1510.6101074,0.5099548
1511.6101074,0.5100714
1512.6101074,0.5314407
1513.6101074,0.4959435
1514.6101074,0.4892266
1515.6400146,0.4822786
1516.6400146,0.5129102
1517.6400146,0.5119709
1518.6400146,0.5434960
1519.6400146,0.5338793
1520.6400146,0.5334467
1521.6400146,0.5404405
1522.6400146,0.5061370
1523.3100586,0.5126511
1524.3100586,0.5108635
1525.3100586,0.5054711
1526.3100586,0.5232627
1527.3100586,0.4978341
1528.3100586,0.5152938
1529.5500488,0.5059139
1530.5500488,0.4730863
1531.5500488,0.5175630
1532.5500488,0.5101389
1533.5500488,0.5199649
1534.5500488,0.5167806
1535.5500488,0.5217239
1536.2800293,0.5176714
1537.2800293,0.4963707
1538.2800293,0.5086859
1539.2800293,0.4940951
1540.2800293,0.4924278
1541.2800293,0.4913009
1542.2800293,0.4931267
1543.2800293,0.4793699
1543.9100342,0.4775876
1544.9100342,0.5048513
1545.9100342,0.4967926
1546.9100342,0.4975800
1547.9100342,0.5179620
1548.9100342,0.5243178
1549.9100342,0.4929947
1550.9100342,0.4799519
1552.2900391,0.5063944
1553.2900391,0.4940480
1554.2900391,0.4782589
1555.2900391,0.4839824
1556.2900391,0.4832785
1557.2900391,0.4899110
1558.2900391,0.4998505
1559.2900391,0.4795166
1560.3701172,0.4645199
1561.3701172,0.4913787
1562.3701172,0.4780656
1563.3701172,0.4743122
1564.3701172,0.4936757
1565.3701172,0.4782810
1566.3701172,0.4621702
1567.3701172,0.4533803
1568.2100830,0.4608413
1569.2100830,0.4503524
1570.2100830,0.4659597
1571.2100830,0.4711972
1572.2100830,0.4763492
1573.2100830,0.4461083
1574.4700928,0.4715993
1575.4700928,0.4829970
1576.4700928,0.4641202
1577.4700928,0.4610120
1578.4700928,0.4672332
1579.4700928,0.4486564
1580.4700928,0.4607402
1581.1301270,0.4493047
1582.1301270,0.4539363
1583.1301270,0.4448796
1584.1301270,0.4810975
1585.1301270,0.4422917
1586.1301270,0.4687091
1587.1301270,0.4660216
1587.7301025,0.4620452
1588.7301025,0.4761622
1589.7301025,0.4660231
1590.7301025,0.4755547
1591.7301025,0.4873511
1592.7301025,0.4825110
1593.7301025,0.4775883
1594.7301025,0.4757677
1595.3601074,0.4758393
1596.3601074,0.4633439
1597.3601074,0.4654295
1598.3601074,0.4759025
1599.3601074,0.4742529
1600.3601074,0.4700964
1601.3601074,0.4949712
1602.0500488,0.4724235
1603.0500488,0.4743950
1604.0500488,0.4786382
1605.0500488,0.4656419
1606.0500488,0.4722508
1607.0500488,0.4822040
1608.0500488,0.4970564
1609.4700928,0.4990833
1610.4700928,0.4882775
1611.4700928,0.4870568
1612.4700928,0.5178704
1613.4700928,0.5246144
1614.4700928,0.5060232
1615.4700928,0.4880253
1616.4700928,0.4779362
1617.0200195,0.4995613
1618.0200195,0.4924525
1619.0200195,0.4939396
1620.0200195,0.5158233
1621.0200195,0.4971312
1622.0200195,0.5021076
1623.0200195,0.4806983
1624.0200195,0.4932858
1625.0600586,0.4672749
1626.0600586,0.4717870
1627.0600586,0.4748813
1628.0600586,0.4805652
1629.0600586,0.4889712
1630.0600586,0.4765780
1631.5300293,0.4739452
1632.5300293,0.4820581
1633.5300293,0.4902530
1634.5300293,0.4846981
1635.5300293,0.4761013
1636.5300293,0.4875948
1637.7601318,0.5124745
1638.7601318,0.4921993
1639.7601318,0.4872565
1640.7601318,0.4620695
1641.7601318,0.4685057
1642.7601318,0.4699138
1644.1401367,0.4845932
1645.1401367,0.4674256
1646.1401367,0.4590180
1647.1401367,0.4633437
1648.4100342,0.4664693
1649.4100342,0.4750213
1650.4100342,0.4735567
1651.4100342,0.4660465
1652.4100342,0.4712529
1653.4100342,0.5036312
1654.7200928,0.4915035
1655.7200928,0.4964725
1656.7200928,0.4924539
1657.7200928,0.4934397
1658.7200928,0.4964252
1659.7200928,0.4761199
1660.7200928,0.4871041
1661.7200928,0.4569410
1662.7200928,0.4806814
1663.4500732,0.4729362
1664.4500732,0.4826821
1665.4500732,0.4675788
1666.4500732,0.4892226
1667.4500732,0.5319922
1668.4500732,0.5469921
1669.4500732,0.5005350
1670.4500732,0.5208109
1671.2301025,0.5074609
1672.2301025,0.5463158
1673.2301025,0.5464305
1674.2301025,0.5505075
1675.2301025,0.5273718
1676.2301025,0.5091351
1677.2501221,0.5037071
1678.2501221,0.4919243
1679.2501221,0.5014186
1680.2501221,0.4748031
1681.2501221,0.5149618
1682.0400391,0.5327324
1683.0400391,0.5075675
1684.0400391,0.4840440
1685.0400391,0.5106815
1686.0400391,0.4539184
1687.5101318,0.4832288
1688.5101318,0.4719023
1689.5101318,0.5021397
1690.5101318,0.4964659
1691.5101318,0.4570684
1693.0101318,0.4856157
1694.0101318,0.4891588
1695.0101318,0.4949140
1696.0101318,0.4735764
1697.0101318,0.5099035
1698.0101318,0.4870965
1698.5400391,0.4792646
1699.5400391,0.4715049
1700.5400391,0.4709297
1701.5400391,0.4756591
1702.5400391,0.4659458
1703.5400391,0.4769063
1704.0800781,0.4590451
1705.0800781,0.4715777
1706.0800781,0.4886242
1707.0800781,0.4965326
1708.0800781,0.4916124
1709.5600586,0.4631871
1710.5600586,0.4763926
1711.5600586,0.4978642
1712.5600586,0.4865324
1713.5600586,0.5035728
1714.5700684,0.4945801
1715.5700684,0.4783533
1716.5700684,0.4796788
1717.5700684,0.4901538
1718.6401367,0.5286463
1719.6401367,0.5164233
1720.6401367,0.4939801
1721.8701172,0.4929602
1722.8701172,0.4388414
1723.8701172,0.4915175
1725.0900879,0.5062966
1726.0900879,0.4981495
1727.0900879,0.4877063
1728.3801270,0.5024540
1729.3801270,0.4698542
1730.3801270,0.4794594
1731.3801270,0.5133926
1732.2301025,0.4771815
1733.2301025,0.4743519
1734.2301025,0.4755957
1735.0500488,0.4873844
1736.0500488,0.4639099
1737.0500488,0.4883505
1737.7301025,0.4664997
1738.7301025,0.4739203
1739.7301025,0.4718660
1740.4901123,0.4867858
1741.4901123,0.4910733
1742.4901123,0.4825475
1743.4100342,0.4728054
1744.4100342,0.4665391
1745.4100342,0.4759934
1746.2200928,0.4739011
1747.2200928,0.4474874
1748.2200928,0.5105831
1749.2200928,0.4718935
1750.3000488,0.4824314
1751.3000488,0.4770832
1752.3000488,0.4906305
1753.3000488,0.4730497
1754.4700928,0.5208868
1755.4700928,0.4906874
1756.4700928,0.4828802
1757.4700928,0.4674042
1758.5300293,0.4714769
1759.5300293,0.4664760
1760.5300293,0.4770191
1761.5300293,0.4953326
1762.5300293,0.5092632
1763.5300293,0.4840276
1764.5300293,0.4814048
1765.5300293,0.4868907
1766.8500977,0.4857893
1767.8500977,0.4935573
1768.8500977,0.4915568
1769.8500977,0.4977834
1770.8500977,0.4949017
1771.8500977,0.4810130
1772.8500977,0.4985567
1773.8500977,0.5030178
1774.8500977,0.4623969
1775.4500732,0.4643236
1776.4500732,0.4895154
1777.4500732,0.4969243
1778.4500732,0.4674670
1779.4500732,0.4781972
1780.4500732,0.4896248
1781.4500732,0.4868971
1782.4500732,0.5007803
1783.7800293,0.4958778
1784.7800293,0.4818529
1785.7800293,0.4869238
1786.7800293,0.4845877
1787.7800293,0.4785579
1788.7800293,0.4553781
1789.7800293,0.4927483
1791.0001221,0.4732907
1792.0001221,0.4712671
1793.0001221,0.4882233
1794.0001221,0.5184156
1795.0001221,0.4910051
1796.0001221,0.4878666
1797.0001221,0.4947452
1798.0001221,0.4587957
1798.7401123,0.4641168
1799.7401123,0.4725619
1800.7401123,0.4662017
1801.7401123,0.4805978
1802.7401123,0.4821917
1803.7401123,0.5016508
1804.7401123,0.4670604
1805.7401123,0.4971344
1806.7401123,0.4758843
1807.4200439,0.4798183
1808.4200439,0.4651892
1809.4200439,0.4719625
1810.4200439,0.4830458
1811.4200439,0.5028759
1812.4200439,0.4702880
1813.4200439,0.4804873
1814.4200439,0.4915271
1815.7100830,0.4877833
1816.7100830,0.5003785
1817.7100830,0.4676611
1818.7100830,0.4754217
1819.7100830,0.4758605
1820.7100830,0.4900543
1821.7100830,0.4929944
1822.7100830,0.4764381
1824.0900879,0.5008171
1825.0900879,0.4675133
1826.0900879,0.4838631
1827.0900879,0.4972528
1828.0900879,0.4929618
1829.0900879,0.4890892
1830.0900879,0.4775934
1831.0900879,0.4928268
1832.2800293,0.4774193
1833.2800293,0.4691426
1834.2800293,0.4827962
1835.2800293,0.4772041
1836.2800293,0.4634069
1837.2800293,0.4578924
1838.2800293,0.4745809
1839.6700439,0.4628767
1840.6700439,0.4828955
1841.6700439,0.4853643
1842.6700439,0.4783618
1843.6700439,0.4937147
1844.6700439,0.4982160
1845.6700439,0.4912952
1846.6700439,0.4834009
1847.6501465,0.4671087
1848.6501465,0.4748158
1849.6501465,0.4917580
1850.6501465,0.4776650
1851.6501465,0.4888097
1852.6501465,0.4864495
1853.6501465,0.4624899
1854.6501465,0.4597687
1855.9300537,0.4725581
1856.9300537,0.4512267
1857.9300537,0.4446173
1858.9300537,0.4643843
1859.9300537,0.4413833
1860.9300537,0.4501126
1861.9300537,0.4586134
1862.9300537,0.4553086
1864.2800293,0.4738696
1865.2800293,0.4653451
1866.2800293,0.4608973
1867.2800293,0.4268469
1868.2800293,0.4554658
1869.2800293,0.4431468
1870.2800293,0.4498881
1871.2800293,0.4636056
1872.6401367,0.4737682
1873.6401367,0.4772007
1874.6401367,0.4613929
1875.6401367,0.4764687
1876.6401367,0.4792657
1877.6401367,0.4825400
1878.6401367,0.4695917
1879.6401367,0.4862713
1880.8801270,0.4852885
1881.8801270,0.4829073
1882.8801270,0.4912356
1883.8801270,0.4814951
1884.8801270,0.4845506
1885.8801270,0.4835007
1886.8801270,0.4800351
1887.8801270,0.5034164
1889.2100830,0.4971727
1890.2100830,0.4964374
1891.2100830,0.4783818
1892.2100830,0.5054508
1893.2100830,0.4982742
1894.2100830,0.5209027
1895.2100830,0.5413377
1896.2100830,0.5307650
1897.6000977,0.4913003
1898.6000977,0.4847821
1899.6000977,0.5065555
1900.6000977,0.4841768
1901.6000977,0.4992472
1902.6000977,0.5096380
1903.6000977,0.5352161
1904.6000977,0.5110959
1905.7701416,0.4995446
1906.7701416,0.4715370
1907.7701416,0.5145002
1908.7701416,0.4864077
1909.7701416,0.5056951
1910.7701416,0.4885450
1911.7701416,0.4786630
1912.7701416,0.4834619
1913.9500732,0.4582663
1914.9500732,0.4718647
1915.9500732,0.5224040
1916.9500732,0.4989511
1917.9500732,0.4806167
1918.9500732,0.5141040
1919.9500732,0.5151874
1921.1201172,0.4838538
1922.1201172,0.5192602
1923.1201172,0.5311201
1924.1201172,0.5500935
1925.1201172,0.5412992
1926.1201172,0.5286312
1927.1201172,0.5302967
1928.1201172,0.5369015
1929.1201172,0.5260763
1929.6900635,0.5185824
1930.6900635,0.5276786
1931.6900635,0.5176552
1932.6900635,0.5143153
1933.6900635,0.4675636
1934.6900635,0.5010021
1935.6900635,0.4925124
1936.6900635,0.4940142
1937.6900635,0.5181254
1938.3801270,0.5207810
1939.3801270,0.5294521
1940.3801270,0.5093248
1941.3801270,0.5129727
1942.3801270,0.5295734
1943.3801270,0.5232683
1944.3801270,0.5224262
1945.3801270,0.5225828
1946.3400879,0.5116669
1947.3400879,0.5153009
1948.3400879,0.5187484
1949.3400879,0.5017627
1950.3400879,0.5182461
1951.3400879,0.5310038
1952.3400879,0.5277632
1953.3400879,0.5284126
1954.3400879,0.5178809
1955.1000977,0.5134269
1956.1000977,0.5253085
1957.1000977,0.4947935
1958.1000977,0.5020176
1959.1000977,0.5003973
1960.1000977,0.4838421
1961.1000977,0.5002238
1962.1000977,0.4718251
1963.4500732,0.4956890
1964.4500732,0.4983532
1965.4500732,0.5005235
1966.4500732,0.4921293
1967.4500732,0.4901156
1968.4500732,0.4593139
1969.8100586,0.4747546
1970.8100586,0.4711370
1971.8100586,0.4768278
1972.8100586,0.4723849
1973.8100586,0.4870157
1974.8100586,0.5390229
1975.8100586,0.5214247
1976.8100586,0.4963490
1978.1301270,0.5034667
1979.1301270,0.4995481
1980.1301270,0.4965785
1981.1301270,0.4988177
1982.1301270,0.4875168
1983.1301270,0.4771314
1984.1301270,0.4765120
1985.1301270,0.4687673
1986.1301270,0.4671512
1986.8500977,0.4477193
1987.8500977,0.4563691
1988.8500977,0.4632458
1989.8500977,0.4767261
1990.8500977,0.4550652
1991.8500977,0.4700335
1992.8500977,0.4811162
1993.8500977,0.4751810
1994.4801025,0.4667920
1995.4801025,0.4339342
1996.4801025,0.4611335
1997.4801025,0.4697088
1998.4801025,0.4312745
1999.4801025,0.4614570
