Time (ps),fter lsq fit to Backbone
1155.6199951,0.4801612
1156.6199951,0.4240398
1157.4300537,0.4530389
1158.4300537,0.4234396
1159.4300537,0.4195165
1160.4300537,0.4142458
1161.4300537,0.4368022
1162.4300537,0.4146375
1163.4300537,0.4038677
1164.4300537,0.4021845
1165.7600098,0.4088985
1166.7600098,0.4145218
1167.7600098,0.4261453
1168.7600098,0.4329452
1169.7600098,0.4547144
1170.7600098,0.4693096
1171.7600098,0.4717118
1172.4700928,0.4639019
1173.4700928,0.4664921
1174.4700928,0.4773516
1175.4700928,0.4817913
1176.4700928,0.4951971
1177.4700928,0.4388278
1178.4700928,0.4249021
1179.4600830,0.4216061
1180.4600830,0.4183069
1181.4600830,0.3980942
1182.4600830,0.4111408
1183.4600830,0.4199601
1184.4600830,0.4659361
1185.4600830,0.4291636
1186.4600830,0.4443049
1187.5700684,0.4398452
1188.5700684,0.4559136
1189.5700684,0.4318739
1190.5700684,0.4416580
1191.5700684,0.4210697
1192.5700684,0.4605244
1193.5700684,0.5015359
1194.2100830,0.4761365
1195.2100830,0.4426402
1196.2100830,0.4764279
1197.2100830,0.4999481
1198.2100830,0.4796929
1199.2100830,0.4906753
1200.4901123,0.4801298
1201.4901123,0.4826730
1202.4901123,0.4661476
1203.4901123,0.4619944
1204.4901123,0.4921826
1205.4901123,0.5032821
1206.4901123,0.4569795
1207.4901123,0.4828989
1208.4901123,0.4803873
1209.1700439,0.4604631
1210.1700439,0.4670367
1211.1700439,0.4638821
1212.1700439,0.4673882
1213.1700439,0.4435269
1214.1700439,0.4421491
1215.1700439,0.4559677
1215.8400879,0.4646220
1216.8400879,0.4947829
1217.8400879,0.4667183
1218.8400879,0.4761535
1219.8400879,0.4620674
1221.2800293,0.4436873
1222.2800293,0.4328631
1223.2800293,0.4117772
1224.2800293,0.4201269
1225.2800293,0.4123279
1226.2800293,0.4440413
1227.7500000,0.4462621
1228.7500000,0.4191896
1229.7500000,0.4281653
1230.7500000,0.4010990
1231.7500000,0.4334152
1232.7500000,0.4361072
1234.0500488,0.4434865
1235.0500488,0.4581560
1236.0500488,0.4278041
1237.0500488,0.4332018
1238.0500488,0.4398028
1239.1800537,0.4320379
1240.1800537,0.4551062
1241.1800537,0.4736764
1242.1800537,0.4178886
1243.1800537,0.4527284
1244.1800537,0.4244653
1245.1800537,0.4350631
1245.6900635,0.4417050
1246.6900635,0.4626026
1247.6900635,0.4442546
1248.6900635,0.4486222
1249.6900635,0.4424167
1250.6900635,0.4437956
1251.4400635,0.4519999
1252.4400635,0.4734330
1253.4400635,0.4453932
1254.4400635,0.4196077
1255.4400635,0.4419833
1256.4400635,0.4172477
1257.2100830,0.4280753
1258.2100830,0.4222976
1259.2100830,0.4336758
1260.2100830,0.4088727
1261.2100830,0.4043249
1262.5600586,0.4048227
1263.5600586,0.4307187
1264.5600586,0.4561080
1265.5600586,0.4444575
1266.5600586,0.4208257
1267.5600586,0.4445387
1268.5600586,0.4526945
1269.4700928,0.4681050
1270.4700928,0.4605353
1271.4700928,0.4342546
1272.4700928,0.4236319
1273.4700928,0.4222983
1274.4700928,0.4384137
1275.7600098,0.4417845
1276.7600098,0.4576277
1277.7600098,0.4543706
1278.7600098,0.4736304
1279.7600098,0.4487846
1280.7600098,0.4459491
1281.7600098,0.4275208
1282.7600098,0.4134843
1283.7600098,0.4516751
1284.7600098,0.4584580
1285.7600098,0.4416912
1286.7600098,0.4376934
1287.7600098,0.4678427
1288.7600098,0.4750170
1289.7600098,0.4811373
1290.7600098,0.4531532
1291.7600098,0.4755066
1292.7600098,0.4729497
1293.7600098,0.4422899
1294.7600098,0.4617456
1295.7600098,0.4368372
1296.7600098,0.4728897
1297.7600098,0.4624906
1298.7600098,0.4530183
1299.7600098,0.4436699
1300.7600098,0.4646550
1301.7600098,0.4291270
1302.7600098,0.4392128
1303.7600098,0.4524055
1304.7600098,0.4417595
1305.7600098,0.4530818
1306.7600098,0.4606898
1307.7600098,0.4432962
1308.7600098,0.4583535
1309.7600098,0.4226509
1310.7600098,0.4321690
1311.7600098,0.4293543
1312.7600098,0.4188749
1313.7600098,0.4178773
1314.7600098,0.4226945
1315.7600098,0.4144647
1316.7600098,0.4500973
1317.7600098,0.4171921
1318.7600098,0.4349834
1319.7600098,0.4527450
1320.7600098,0.4531621
1321.7600098,0.4563597
1322.7600098,0.4367413
1323.7600098,0.4364821
1324.7600098,0.4221875
1325.7600098,0.4582033
1326.7600098,0.4422447
1327.7600098,0.4554479
1328.7600098,0.4833793
1329.7600098,0.4418144
1330.7600098,0.4632120
1331.7600098,0.4775619
1332.7600098,0.4390800
1334.2501221,0.4141183
1335.2501221,0.4204471
1336.2501221,0.4384760
1337.2501221,0.4323394
1338.2501221,0.4229004
1339.2501221,0.4357077
1340.2501221,0.4241973
1341.2501221,0.4088702
1342.2501221,0.4359544
1343.2501221,0.4818044
1344.2501221,0.5013975
1345.2501221,0.4715351
1346.2501221,0.4445432
1347.2501221,0.4400500
1348.2501221,0.4466314
1349.2501221,0.4587949
1350.2501221,0.4113929
1351.2501221,0.3959816
1352.2501221,0.4434764
1353.2501221,0.4117554
1354.2501221,0.4219365
1355.2501221,0.4476516
1356.2501221,0.4786978
1357.2501221,0.4906164
1358.2501221,0.4441500
1359.2501221,0.4551822
1360.2501221,0.4768594
1361.2501221,0.4228103
1362.2501221,0.4418579
1363.2501221,0.4439614
1364.2501221,0.4173456
1365.2501221,0.4280445
1366.2501221,0.4353567
1367.2501221,0.4357848
1368.2501221,0.4154748
1369.2501221,0.4444667
1370.2501221,0.4837810
1371.2501221,0.4242446
1372.2501221,0.4453141
1373.2501221,0.4300298
1374.2501221,0.4409825
1375.2501221,0.4274433
1376.2501221,0.4314730
1377.2501221,0.4548882
1378.2501221,0.4822516
1379.2501221,0.4381842
1380.2501221,0.4339088
1381.2501221,0.4418343
1382.2501221,0.4267198
1383.2501221,0.4345379
1384.2501221,0.4270796
1385.2501221,0.4254256
1386.2501221,0.4510981
1387.2501221,0.4276584
1388.2501221,0.4450112
1389.2501221,0.4710830
1390.2501221,0.4258547
1391.2501221,0.4310850
1392.2501221,0.4522693
1393.2501221,0.4534911
1394.2501221,0.4380843
1395.2501221,0.4528088
1396.2501221,0.4568340
1397.2501221,0.4589270
1398.2501221,0.4677554
1399.2501221,0.4757511
1400.2501221,0.4783791
1401.2501221,0.4656808
1402.2501221,0.4656644
1402.9400635,0.4467779
1403.9400635,0.4457749
1404.9400635,0.4633776
1405.9400635,0.4400812
1406.9400635,0.4439329
1407.9400635,0.4372675
1408.9400635,0.4666573
1409.9400635,0.4419835
1410.9400635,0.4539331
1411.9400635,0.4651741
1412.9400635,0.4577570
1413.9400635,0.4543863
1414.9400635,0.4427997
1415.9400635,0.4475393
1416.9400635,0.4321790
1417.9400635,0.4509115
1418.9400635,0.4461895
1419.9400635,0.4361383
1420.9400635,0.4369442
1421.9400635,0.4457175
1422.9400635,0.4453323
1423.9400635,0.4686055
1424.9400635,0.4487903
1425.9400635,0.4865471
1426.9400635,0.4603960
1427.9400635,0.4883268
1428.9400635,0.4840382
1429.9400635,0.4844978
1430.9400635,0.4715997
1431.9400635,0.4893100
1432.9400635,0.4833844
1433.9400635,0.4557323
1434.9400635,0.4610131
1435.9400635,0.4282113
1436.9400635,0.4364047
1437.9400635,0.4173345
1438.9400635,0.4357922
1439.9400635,0.4775882
1440.9400635,0.4577658
1441.9400635,0.4386823
1442.9400635,0.4513298
1443.9400635,0.4270746
1444.9400635,0.4295494
1445.9400635,0.4298573
1446.9400635,0.4316291
1447.9400635,0.4421758
1448.9400635,0.4438719
1449.9400635,0.4506386
1450.9400635,0.4786187
1451.9400635,0.4830841
1452.9400635,0.4382573
1453.9400635,0.4666704
1454.9400635,0.4391345
1455.9400635,0.4354652
1456.9400635,0.4320771
1457.9400635,0.4685853
1458.9400635,0.4562619
1459.9400635,0.4423047
1461.3100586,0.4578979
1462.3100586,0.4677183
1463.3100586,0.4848363
1464.3100586,0.4601208
1465.3100586,0.4178843
1466.3100586,0.4367814
1467.3100586,0.4348619
1468.3100586,0.4241936
1469.3100586,0.4370357
1470.3100586,0.4470789
1471.3100586,0.4443059
1472.3100586,0.4359401
1473.3100586,0.4678375
1474.3100586,0.4464939
1475.3100586,0.4763270
1476.3100586,0.4552600
1477.3100586,0.4738280
1478.3100586,0.4999146
1479.3100586,0.4874774
1480.3100586,0.4653703
1481.3100586,0.4685446
1482.3100586,0.4319340
1483.3100586,0.4430621
1484.3100586,0.4408701
1485.3100586,0.4238575
1486.3100586,0.4288335
1487.3100586,0.4032207
1488.3100586,0.4254660
1489.3100586,0.4206136
1490.3100586,0.4201976
1491.3100586,0.4229228
1492.3100586,0.4300418
1493.3100586,0.4132347
1494.3100586,0.4294486
1495.3100586,0.4829028
1496.3100586,0.4547039
1497.3100586,0.4687892
1498.3100586,0.4504706
1499.3100586,0.4451503
1500.3100586,0.4612737
1501.3100586,0.4505821
1502.3100586,0.4566141
1503.3100586,0.4369544
1504.3100586,0.4695806
1505.3100586,0.4922577
1506.3100586,0.4728702
1507.3100586,0.4827266
1508.3100586,0.4421765
1509.3100586,0.4340272
1510.3100586,0.4301206
1511.3100586,0.4725798
1512.3100586,0.4681863
1513.3100586,0.4811072
1514.3100586,0.4755970
1515.3100586,0.4847108
1515.9700928,0.4841219
1516.9700928,0.4691324
1517.9700928,0.5202932
1518.9700928,0.4806517
1519.9700928,0.4437119
1520.9700928,0.4418676
1521.9700928,0.4174599
1522.9700928,0.4392120
1523.9700928,0.4471351
1524.9700928,0.4483938
1525.9700928,0.4164833
1526.9700928,0.4171048
1527.9700928,0.4497797
1528.9700928,0.4373377
1529.9700928,0.4417820
1530.9700928,0.4574945
1531.9700928,0.4642813
1532.9700928,0.4268454
1533.9700928,0.4311404
1534.9700928,0.4510526
1535.9700928,0.4529418
1536.9700928,0.4176441
1537.9700928,0.4127606
1538.9700928,0.4090211
1539.9700928,0.4070555
1540.9700928,0.4265156
1541.9700928,0.3995403
1542.9700928,0.4050198
1543.9700928,0.4318398
1544.9700928,0.4495342
1545.9700928,0.4722871
1546.9700928,0.4658615
1547.9700928,0.4506224
1548.9700928,0.4791427
1549.9700928,0.4499229
1550.9700928,0.4577932
1551.9700928,0.4565592
1552.9700928,0.4564130
1553.9700928,0.4198799
1554.9700928,0.4143671
1555.9700928,0.4259555
1556.9700928,0.4344117
1557.9700928,0.4420970
1558.9700928,0.4058749
1559.9700928,0.4052397
1560.9700928,0.4232575
1561.9700928,0.3887819
1562.9700928,0.4030915
1563.9700928,0.4301235
1564.9700928,0.4128069
1565.9700928,0.4356838
1566.9700928,0.3990015
1567.9100342,0.4266566
1568.9100342,0.4437960
1569.9100342,0.4293382
1570.9100342,0.4321406
1571.9100342,0.4102800
1572.9100342,0.4338370
1573.9100342,0.4446765
1574.9100342,0.4702822
1575.9100342,0.4560154
1576.9100342,0.4472397
1577.9100342,0.4159954
1578.9100342,0.4465272
1579.9100342,0.4352493
1580.9100342,0.4452675
1581.9100342,0.4239709
1582.9100342,0.4173164
1583.9100342,0.3974924
1584.9100342,0.4211224
1585.9100342,0.4365392
1586.9100342,0.4244691
1587.9100342,0.4174442
1588.9100342,0.4167525
1589.9100342,0.4306440
1590.9100342,0.4424857
1591.9100342,0.4227566
1592.9100342,0.4406969
1593.9100342,0.4456244
1594.9100342,0.4150118
1595.9100342,0.4224915
1596.9100342,0.4179789
1597.9100342,0.4419197
1598.9100342,0.4569908
1599.9100342,0.4394344
1600.9100342,0.4000577
1601.9100342,0.4152715
1602.9100342,0.4134395
1603.9100342,0.4052545
1604.9100342,0.4007342
1605.9100342,0.4223967
1606.9100342,0.3975153
1607.9100342,0.4216514
1608.9100342,0.4285368
1609.9100342,0.4027839
1610.9100342,0.3928814
1611.9100342,0.3912095
1612.9100342,0.3941270
1613.9100342,0.4263406
1614.9100342,0.4096196
1615.9100342,0.4530833
1616.9100342,0.4555206
1617.9100342,0.4436440
1618.9100342,0.4316297
1619.9100342,0.4324951
1620.9100342,0.4161192
1621.9100342,0.3950417
1622.9100342,0.3754080
1623.9100342,0.3691370
1624.9100342,0.3908129
1625.9100342,0.3966774
1626.9100342,0.3908288
1627.9100342,0.3845817
1628.9100342,0.4068507
1629.9100342,0.4234490
1630.9100342,0.3897799
1631.7000732,0.4236545
1632.7000732,0.4093740
1633.7000732,0.3935429
1634.7000732,0.3942354
1635.7000732,0.3881041
1636.7000732,0.3894858
1637.7000732,0.3925376
1639.1900635,0.3810447
1640.1900635,0.4114846
1641.1900635,0.3843752
1642.1900635,0.4240697
1643.1900635,0.4012275
1644.1900635,0.4055227
1645.1900635,0.4169289
1646.1900635,0.4215552
1647.1900635,0.3889430
1648.1201172,0.3891835
1649.1201172,0.3944968
1650.1201172,0.4004045
1651.1201172,0.3887939
1652.1201172,0.3844008
1653.1201172,0.4202476
1654.1201172,0.3694004
1655.1201172,0.4074790
1656.1201172,0.4059936
1656.6401367,0.4283989
1657.6401367,0.4215054
1658.6401367,0.4013681
1659.6401367,0.4294526
1660.6401367,0.4027331
1662.0500488,0.4115354
1663.0500488,0.4105960
1664.0500488,0.3913036
1665.0500488,0.4193340
1666.0500488,0.3978821
1667.0500488,0.3935291
1667.8300781,0.4019957
1668.8300781,0.4045442
1669.8300781,0.4656573
1670.8300781,0.4094733
1671.8300781,0.4239158
1672.8300781,0.4416539
1673.4300537,0.4504147
1674.4300537,0.4166664
1675.4300537,0.4335971
1676.4300537,0.4428937
1677.4300537,0.4433509
1678.4300537,0.4418575
1679.5101318,0.4284125
1680.5101318,0.4209268
1681.5101318,0.4363841
1682.5101318,0.4296642
1683.5101318,0.4000545
1684.5101318,0.4531634
1685.3200684,0.4315355
1686.3200684,0.4364146
1687.3200684,0.4404720
1688.3200684,0.4276854
1689.3200684,0.4399504
1690.3200684,0.4319076
1690.9300537,0.4274747
1691.9300537,0.4472134
1692.9300537,0.4404209
1693.9300537,0.4455318
1694.9300537,0.4682739
1696.0001221,0.4831213
1697.0001221,0.4449559
1698.0001221,0.4620643
1699.0001221,0.4431431
1700.0001221,0.4143905
1701.0001221,0.4351047
1702.0400391,0.4526508
1703.0400391,0.4290463
1704.0400391,0.4322042
1705.0400391,0.4325748
1706.3601074,0.4357291
1707.3601074,0.4248617
1708.3601074,0.4266393
1709.6900635,0.4315325
1710.6900635,0.4260993
1711.6900635,0.4031934
1713.1101074,0.4224180
1714.1101074,0.4103523
1715.1101074,0.4358720
1716.6101074,0.4195763
1717.6101074,0.4274100
1718.6101074,0.4170421
1719.5201416,0.4393035
1720.5201416,0.4482698
1721.5201416,0.4542203
1722.3400879,0.4668140
1723.3400879,0.4644024
1724.8200684,0.4700317
1725.8200684,0.4795583
1726.8200684,0.4814186
1727.6900635,0.4839679
1728.6900635,0.4719811
1729.6900635,0.4901591
1730.6800537,0.4896612
1731.6800537,0.4630415
1732.6800537,0.4719194
1733.4100342,0.4378319
1734.4100342,0.4506045
1735.4100342,0.4780983
1736.1101074,0.5144847
1737.1101074,0.4921660
1738.1101074,0.4939409
1739.1101074,0.5022308
1740.4000244,0.4542246
1741.4000244,0.4943219
1742.4000244,0.4805780
1743.4000244,0.4769848
1744.7601318,0.4586056
1745.7601318,0.4388795
1746.7601318,0.4662594
1747.7601318,0.4853368
1748.6800537,0.4953047
1749.6800537,0.5078889
1750.6800537,0.4771982
1751.6800537,0.4752654
1752.6800537,0.4672338
1753.6800537,0.4903221
1754.6800537,0.4764124
1755.6800537,0.4598130
1756.9500732,0.4285277
1757.9500732,0.4266421
1758.9500732,0.4488479
1759.9500732,0.4277521
1760.9500732,0.4268488
1761.9500732,0.4073949
1762.9500732,0.4172642
1763.9500732,0.4645859
1764.9500732,0.4723491
1765.6301270,0.4561072
1766.6301270,0.4493566
1767.6301270,0.5148597
1768.6301270,0.4909251
1769.6301270,0.4816166
1770.6301270,0.4623308
1771.6301270,0.4605245
1772.6301270,0.4856162
1773.6301270,0.4994968
1774.2800293,0.4754418
1775.2800293,0.4779166
1776.2800293,0.4781724
1777.2800293,0.4839099
1778.2800293,0.4310983
1779.2800293,0.4524259
1780.2800293,0.4478095
1781.2800293,0.4318087
1782.2800293,0.4264164
1782.9400635,0.4199326
1783.9400635,0.4119225
1784.9400635,0.4164070
1785.9400635,0.4641193
1786.9400635,0.4503419
1787.9400635,0.4566481
1788.9400635,0.4546290
1789.9400635,0.4697411
1791.1900635,0.4424816
1792.1900635,0.4266216
1793.1900635,0.4324594
1794.1900635,0.4351841
1795.1900635,0.4452817
1796.1900635,0.4298610
1797.1900635,0.4427061
1798.1900635,0.4181541
1799.1900635,0.4199488
1799.9200439,0.4729399
1800.9200439,0.4553397
1801.9200439,0.4149815
1802.9200439,0.4405973
1803.9200439,0.4555760
1804.9200439,0.4271405
1805.9200439,0.4531399
1806.9200439,0.4436181
1807.9200439,0.4707295
1808.6000977,0.4552597
1809.6000977,0.4473629
1810.6000977,0.4486505
1811.6000977,0.4355681
1812.6000977,0.4178954
1813.6000977,0.4191985
1814.6000977,0.4160752
1815.6000977,0.4354974
1816.7501221,0.4537411
1817.7501221,0.4632807
1818.7501221,0.4603206
1819.7501221,0.4401772
1820.7501221,0.4544014
1821.7501221,0.4661320
1822.7501221,0.4558810
1823.7501221,0.4232222
1824.7501221,0.4810868
1825.8100586,0.4624300
1826.8100586,0.4315819
1827.8100586,0.4554141
1828.8100586,0.4664750
1829.8100586,0.5004844
1830.8100586,0.4839278
1831.8100586,0.4593611
1832.8100586,0.4480031
1833.8100586,0.4362969
1834.4600830,0.4288955
1835.4600830,0.4767018
1836.4600830,0.4454561
1837.4600830,0.4615843
1838.4600830,0.4893973
1839.4600830,0.4893437
1840.4600830,0.5078993
1841.4600830,0.4911979
1842.4600830,0.5055673
1843.1700439,0.4815863
1844.1700439,0.5051536
1845.1700439,0.5164861
1846.1700439,0.4933626
1847.1700439,0.5162424
1848.1700439,0.5013241
1849.1700439,0.4975536
1850.1700439,0.5071299
1851.1700439,0.4934997
1851.7200928,0.4943367
1852.7200928,0.5178021
1853.7200928,0.5257936
1854.7200928,0.5022386
1855.7200928,0.4440520
1856.7200928,0.4802813
1857.7200928,0.4644898
1858.7200928,0.4717651
1859.7200928,0.4857405
1860.2501221,0.4758012
1861.2501221,0.4797138
1862.2501221,0.4762102
1863.2501221,0.4615409
1864.2501221,0.4533637
1865.2501221,0.4532147
1866.2501221,0.4270302
1867.2501221,0.4348693
1868.3500977,0.4385483
1869.3500977,0.4357157
1870.3500977,0.4587168
1871.3500977,0.4415497
1872.3500977,0.4502478
1873.3500977,0.4318675
1874.3500977,0.4200571
1875.3500977,0.4339086
1876.3500977,0.4106832
1876.9600830,0.4248618
1877.9600830,0.4526431
1878.9600830,0.4099558
1879.9600830,0.4205987
1880.9600830,0.4390977
1881.9600830,0.4317679
1882.9600830,0.4322253
1883.9600830,0.4167900
1884.9600830,0.4003899
1886.0700684,0.4046878
1887.0700684,0.3908641
1888.0700684,0.4176282
1889.0700684,0.4284048
1890.0700684,0.4373540
1891.0700684,0.4258376
1892.0700684,0.4144811
1893.0700684,0.4329423
1894.0700684,0.4263881
1894.6600342,0.4068553
1895.6600342,0.4444060
1896.6600342,0.4580013
1897.6600342,0.4412639
1898.6600342,0.4266844
1899.6600342,0.4459994
1900.6600342,0.4445161
1901.6600342,0.4423487
1902.8801270,0.4293040
1903.8801270,0.3824810
1904.8801270,0.4028491
1905.8801270,0.4036976
1906.8801270,0.4163330
1907.8801270,0.4299805
1908.8801270,0.4319185
1909.8801270,0.4412993
1910.8801270,0.3962371
1911.5301514,0.4209272
1912.5301514,0.3993301
1913.5301514,0.3908484
1914.5301514,0.3938019
1915.5301514,0.4076616
1916.5301514,0.3970904
1917.5301514,0.3910339
1918.5301514,0.4004148
1919.3601074,0.3914117
1920.3601074,0.4254329
1921.3601074,0.4185632
1922.3601074,0.4170727
1923.3601074,0.4067948
1924.3601074,0.4362268
1925.3601074,0.3987200
1926.3601074,0.4139795
1927.3601074,0.4283919
1928.3300781,0.4282809
1929.3300781,0.4462503
1930.3300781,0.4560991
1931.3300781,0.4504261
1932.3300781,0.4335255
1933.3300781,0.4570429
1934.3300781,0.4276449
1935.3300781,0.4568476
1936.3300781,0.4434046
1937.0301514,0.4438869
1938.0301514,0.4462187
1939.0301514,0.4355397
1940.0301514,0.4471693
1941.0301514,0.4263936
1942.0301514,0.4311552
1943.0301514,0.4253252
1944.0301514,0.4288983
1945.0301514,0.4277415
1945.6201172,0.4214789
1946.6201172,0.4520955
1947.6201172,0.4543374
1948.6201172,0.4545592
1949.6201172,0.4671147
1950.6201172,0.4401162
1951.6201172,0.4467979
1952.6201172,0.4171801
1953.6201172,0.4505454
1954.3300781,0.4381673
1955.3300781,0.4389227
1956.3300781,0.4407987
1957.3300781,0.4254054
1958.3300781,0.4422459
1959.3300781,0.4504270
1960.3300781,0.4801548
1961.3300781,0.4944474
1962.1201172,0.4866974
1963.1201172,0.4690238
1964.1201172,0.4880698
1965.1201172,0.4645618
1966.1201172,0.5219563
1967.1201172,0.4924709
1968.1201172,0.4968038
1969.1201172,0.4640855
1970.1201172,0.4779915
1971.1101074,0.5196360
1972.1101074,0.5026892
1973.1101074,0.5291837
1974.1101074,0.5282635
1975.1101074,0.4769892
1976.1101074,0.4954538
1977.1101074,0.5321033
1978.1101074,0.4961671
1979.1101074,0.5237353
1979.7801514,0.4997223
1980.7801514,0.4998681
1981.7801514,0.4959801
1982.7801514,0.5026745
1983.7801514,0.5038522
1984.7801514,0.5013850
1985.7801514,0.4704579
1986.7801514,0.4538928
1987.7801514,0.4794629
1988.4400635,0.4564836
1989.4400635,0.4698887
1990.4400635,0.4470994
1991.4400635,0.4526030
1992.4400635,0.4290425
1993.4400635,0.4344152
1994.4400635,0.4429273
1995.4400635,0.4434027
1996.9200439,0.4567267
1997.9200439,0.4487475
1998.9200439,0.4247505
1999.9200439,0.4650729
